Ticker,Market Cap,EY,ROC,Sector,EY_rank,ROC_rank,Score
ELTX,134099728.0,-0.4018087855297157,-0.79396003,Healthcare,3427.0,4146.0,7573.0
STRO,90561136.0,-2.294792586054722,-0.25804,Healthcare,3996.0,3578.0,7574.0
ACRV,53643716.0,-1.3006134969325154,-0.30888,Healthcare,3865.5,3712.0,7577.5
CRDL,97237712.0,-0.3125,-1.48826,Healthcare,3327.0,4255.0,7582.0
BKYI,6231055.0,-1.5012510425354462,-0.29403,Industrials,3905.0,3677.0,7582.0
TRUG,2405354.0,-34.59259259259259,-0.17066,Consumer Cyclical,4227.0,3357.0,7584.0
POLA,4659128.0,-1.6995073891625618,-0.28298,Industrials,3936.0,3649.0,7585.0
TOIIW,,-3924.947848761408,-0.14989,,4294.0,3293.5,7587.5
PULM,8509826.0,-0.7093669625819298,-0.47090998,Healthcare,3661.0,3932.0,7593.0
DSS,8819743.0,-5.4,-0.22082001,Consumer Cyclical,4113.0,3481.0,7594.0
ADSEW,,-144.04857142857145,-0.15991999,,4267.0,3328.5,7595.5
KZR,45476800.0,-1.3745928338762214,-0.31273,Healthcare,3883.0,3714.0,7597.0
PSNY,1877738496.0,-1.9291856348002023,-0.28,Consumer Cyclical,3961.0,3641.5,7602.5
ZNB,108261568.0,-3560.4514730263995,-0.15416001,Communication Services,4293.0,3311.0,7604.0
PMVP,61725348.0,-1.358974358974359,-0.3202,Healthcare,3878.0,3729.0,7607.0
EHGO,8203600.0,-1.9321766561514195,-0.28268,Industrials,3962.0,3648.0,7610.0
AUROW,,-5.821584209177134,-0.22565001,,4119.0,3492.5,7611.5
AISP,107311272.0,-0.5874999999999999,-0.58827996,Technology,3585.0,4028.0,7613.0
NAAS,33329564.0,-30.98407643312101,-0.18444,Consumer Cyclical,4223.0,3391.0,7614.0
SNES,11072791.0,-1.0,-0.38542998,Basic Materials,3779.0,3835.0,7614.0
LIDR,93714392.0,-1.0737327188940091,-0.35874,Technology,3807.0,3807.5,7614.5
PRLD,140818208.0,-0.6681818181818181,-0.51823,Healthcare,3640.0,3974.5,7614.5
MYSE,8272800.0,-0.5931372549019608,-0.58938,Technology,3589.0,4031.0,7620.0
MRKR,28511048.0,-0.6393442622950819,-0.55195,Healthcare,3619.0,4004.0,7623.0
CXAI,9603864.0,-1.6761448668063454,-0.30149,Technology,3931.0,3694.0,7625.0
XWEL,2583483.0,-7.262448358338769,-0.22548,Healthcare,4135.0,3491.0,7626.0
RKDA,3377875.0,-1.5185185185185184,-0.3148,Consumer Defensive,3910.0,3719.0,7629.0
IVDAW,,-2.862419205909511,-0.26139,,4040.0,3592.5,7632.5
IPDN,5516618.0,-1.8521739130434784,-0.29786,Industrials,3950.0,3684.0,7634.0
VEEE,3736291.0,-4.041438294284165,-0.25022,Consumer Cyclical,4080.0,3554.0,7634.0
TVRD,42778928.0,-0.5011135857461024,-0.72676,Healthcare,3516.0,4119.0,7635.0
FEED,2524605.0,-22.72368421052632,-0.19989,Healthcare,4207.0,3428.0,7635.0
VMAR,124904.0,-4767.633175994606,-0.16450001,Consumer Cyclical,4295.0,3341.0,7636.0
MSAI,25137842.0,-0.7272727272727272,-0.50694,Technology,3673.0,3966.0,7639.0
PDSB,52543400.0,-0.8264462809917357,-0.46223998,Healthcare,3715.0,3927.0,7642.0
COCP,15024632.0,-0.8378378378378378,-0.45766,Healthcare,3721.0,3925.0,7646.0
OLB,5005905.0,-7.175438596491229,-0.23382,Technology,4134.0,3513.0,7647.0
PIII,617614208.0,-19.376271186440675,-0.20854999,Healthcare,4198.0,3452.5,7650.5
ASTI,24126540.0,-0.5649350649350648,-0.66208,Technology,3563.0,4089.0,7652.0
CLNN,60069364.0,-0.6640926640926641,-0.56243,Consumer Defensive,3638.0,4015.0,7653.0
NMRA,363668288.0,-0.6621621621621621,-0.56705004,Healthcare,3637.0,4017.0,7654.0
LSTA,18788164.0,-1.0240384615384617,-0.41861,Healthcare,3789.0,3867.0,7656.0
NRSN,32372260.0,-0.3495145631067961,-3.03901,Healthcare,3370.0,4288.0,7658.0
ANVS,82689008.0,-0.4144927536231884,-1.05878,Healthcare,3441.0,4218.0,7659.0
DARE,27578212.0,-0.943298969072165,-0.4474,Healthcare,3758.0,3905.0,7663.0
PLUR,29953014.0,-1.0364238410596025,-0.42191002,Healthcare,3793.0,3876.0,7669.0
RLMD,297734496.0,-0.4330900243309002,-1.02412,Healthcare,3461.0,4214.0,7675.0
NTRB,51621504.0,-0.7227488151658767,-0.55222,Healthcare,3672.0,4005.0,7677.0
MTEN,666116.0,-14.62140992167102,-0.22662,Industrials,4186.0,3496.0,7682.0
VSTM,542302528.0,-0.6019690576652602,-0.66056997,Healthcare,3595.0,4088.0,7683.0
VVOS,18085916.0,-0.8592233009708737,-0.49761,Healthcare,3731.0,3957.0,7688.0
ELUT,37397696.0,-1.3505663665408074,-0.36476,Healthcare,3875.0,3816.0,7691.0
BIRD,35234164.0,-2.333333333333333,-0.30158,Consumer Cyclical,3999.0,3695.0,7694.0
JFBR,1997300.0,-93.5374149659864,-0.20579,Consumer Cyclical,4251.0,3443.0,7694.0
CIIT,8745588.0,-0.5141388174807198,-0.88228995,Industrials,3528.0,4172.0,7700.0
SCWO,43666188.0,-0.4705882352941176,-1.02976,Industrials,3489.0,4215.0,7704.0
GP,3689420.0,-4.286821705426357,-0.2697,Industrials,4088.0,3616.0,7704.0
SMSI,14095994.0,-1.8438738583491296,-0.32974,Technology,3949.0,3758.0,7707.0
PIIIW,,-138.55670103092783,-0.20854999,,4264.0,3452.5,7716.5
PAVM,7637452.0,-1.4760147601476012,-0.36778998,Healthcare,3902.0,3820.0,7722.0
RANI,174156656.0,-0.5167785234899329,-0.95518994,Healthcare,3532.0,4194.0,7726.0
ASTC,6341029.0,-2.387464387464388,-0.31726,Technology,4001.0,3725.0,7726.0
IXHL,131842672.0,-2.7642692603020222,-0.30331,Healthcare,4032.0,3699.0,7731.0
CSAI,17818266.0,-0.5515898767034394,-0.91651,Technology,3549.0,4183.0,7732.0
AIMD,13336909.0,-2.0631578947368423,-0.33133,Technology,3973.0,3763.0,7736.0
FURY,111783784.0,-0.8921057061100826,-0.53671,Basic Materials,3743.0,3994.0,7737.0
TNYA,164327968.0,-1.0173629951166576,-0.49482,Healthcare,3784.0,3953.0,7737.0
VSA,2578865.0,-142.4595744680851,-0.21661,Consumer Defensive,4266.0,3473.0,7739.0
PLRX,79269704.0,-2.150375939849624,-0.32868,Healthcare,3986.0,3754.0,7740.0
IVA,1095895680.0,-0.8403669724770642,-0.56769,Healthcare,3723.0,4018.0,7741.0
ABOS,104792024.0,-1.2848837209302326,-0.42226002,Healthcare,3863.0,3879.0,7742.0
SGBX,11003536.0,-139.6457142857143,-0.21801001,Industrials,4265.0,3477.0,7742.0
PRZO,29220622.0,-0.7175572519083969,-0.64868,Industrials,3667.0,4077.0,7744.0
MAIA,57400076.0,-0.4713375796178343,-1.48378,Healthcare,3490.0,4254.0,7744.0
IINN,33443586.0,-0.5,-1.14387,Healthcare,3514.5,4233.5,7748.0
EDSA,12334058.0,-0.8581081081081081,-0.57018,Healthcare,3730.0,4020.0,7750.0
SNSE,14832782.0,-1.6303236797274276,-0.37037998,Healthcare,3928.0,3824.0,7752.0
ATHA,26621540.0,-1.344923504867872,-0.42212,Healthcare,3874.0,3878.0,7752.0
YAAS,6976275.0,-2.847058823529412,-0.31289,Technology,4039.0,3715.0,7754.0
RENX,1619311.0,-19.51951951951952,-0.25026,Real Estate,4199.0,3555.0,7754.0
VYNE,18820144.0,-1.4107142857142856,-0.41507,Healthcare,3890.0,3864.0,7754.0
BZAI,268494752.0,-0.6728971962616822,-0.72071,Technology,3641.0,4115.0,7756.0
IDAI,22338726.0,-1.5427872860635696,-0.39113,Technology,3916.0,3842.0,7758.0
RYDE,36857472.0,-0.6227466404457556,-0.82334,Technology,3609.0,4149.0,7758.0
SINT,14579654.0,-0.9765013054830288,-0.53089,Healthcare,3771.0,3988.0,7759.0
LUCY,8988307.0,-1.2378048780487805,-0.44838002,Healthcare,3853.0,3908.0,7761.0
VELO,493057312.0,-2.090538705296514,-0.34285,Technology,3978.0,3785.0,7763.0
XFOR,338379968.0,-2.287179487179487,-0.33543,Healthcare,3994.0,3770.0,7764.0
KSCP,47071248.0,-0.9346246973365616,-0.55745,Industrials,3755.0,4010.0,7765.0
LUCD,156007536.0,-0.6470588235294118,-0.79166,Healthcare,3624.0,4143.0,7767.0
PYPD,73359424.0,-0.6043010752688172,-0.87913,Healthcare,3597.0,4171.0,7768.0
MRT,177094064.0,-0.4870689655172414,-1.7780099,Technology,3503.0,4267.0,7770.0
GCTS,66235488.0,-0.6554621848739496,-0.83072,Technology,3631.0,4150.0,7781.0
NEXM,144092272.0,-0.6617647058823529,-0.81735003,Basic Materials,3635.0,4148.0,7783.0
IRD,147583408.0,-0.9073170731707318,-0.60735,Healthcare,3747.0,4039.0,7786.0
WKSP,18985094.0,-1.6774193548387095,-0.40188998,Consumer Cyclical,3932.0,3855.0,7787.0
CABA,206970192.0,-1.085972850678733,-0.51823,Healthcare,3813.0,3974.5,7787.5
CELUW,,-43.71859296482412,-0.25029,,4231.0,3557.5,7788.5
CING,36635728.0,-0.568788501026694,-1.06645,Healthcare,3570.0,4222.5,7792.5
AEHL,6465092.0,-23.917293233082702,-0.25939,Industrials,4209.0,3584.0,7793.0
ATYR,69188360.0,-1.2152269399707172,-0.49585998,Healthcare,3842.0,3954.0,7796.0
CJMB,5501402.0,-1.1223021582733814,-0.51329,Industrials,3828.0,3970.0,7798.0
PSNYW,26635900928.0,-9.302439024390244,-0.28,Consumer Cyclical,4158.0,3641.5,7799.5
GUTS,308277824.0,-1.16,-0.51173,Healthcare,3832.0,3969.0,7801.0
BOLT,11497457.0,-3.81353021978022,-0.32039002,Healthcare,4072.0,3730.0,7802.0
ANGH,33177476.0,-3.132947976878613,-0.32901,Communication Services,4052.0,3756.5,7808.5
TCRT,5847391.0,-0.8070175438596491,-0.69991994,Healthcare,3710.0,4105.0,7815.0
IVP,2076444.0,-1041.0958904109589,-0.23995,Consumer Cyclical,4286.0,3530.0,7816.0
INHD,9347216.0,-21.91304347826087,-0.27008,Basic Materials,4203.0,3618.0,7821.0
HURA,41087808.0,-1.0345309660282398,-0.60161996,Healthcare,3792.0,4037.0,7829.0
LFWD,12575141.0,-4.623450905624405,-0.32286,Healthcare,4098.0,3735.0,7833.0
AIHS,4739789.0,-2.6355140186915884,-0.36202,Industrials,4021.0,3813.0,7834.0
BHVN,1455592704.0,-0.6351351351351351,-1.06247,Healthcare,3616.0,4219.0,7835.0
OSTX,54230100.0,-0.5625000000000001,-2.25106,Healthcare,3562.0,4275.0,7837.0
ALBT,4719730.0,-7.159292035398231,-0.30864,Real Estate,4133.0,3710.0,7843.0
BBLG,2926273.0,-1.4545454545454546,-0.48681998,Healthcare,3899.0,3944.5,7843.5
TVGN,62348900.0,-0.5538461538461538,-4.39671,Healthcare,3553.0,4294.0,7847.0
KLTO,23306048.0,-0.885478158205431,-0.71634,Healthcare,3737.0,4113.0,7850.0
PTN,29286012.0,-0.6521443158611301,-1.06839,Healthcare,3626.0,4224.0,7850.0
ALXO,80784824.0,-1.3958333333333333,-0.50495,Healthcare,3889.0,3962.0,7851.0
SOWG,7578632.0,-3.2666666666666666,-0.34834,Consumer Defensive,4059.0,3794.0,7853.0
JZ,8618500.0,-4.380403458213256,-0.33080003,Technology,4092.0,3761.0,7853.0
NVNO,6752202.0,-3.2142857142857144,-0.35124,Healthcare,4056.0,3797.0,7853.0
AVR,184977072.0,-0.5714285714285715,-2.68965,Healthcare,3571.0,4283.0,7854.0
INMB,39877888.0,-1.4149659863945578,-0.50589,Healthcare,3891.0,3965.0,7856.0
CVM,42716428.0,-1.222222222222222,-0.56235003,Healthcare,3844.0,4014.0,7858.0
ACET,79584000.0,-2.560819462227913,-0.39130002,Healthcare,4015.0,3844.0,7859.0
KPTI,144834336.0,-1.793776693105552,-0.45564,Healthcare,3943.0,3921.0,7864.0
ETHZ,97913000.0,-36.72233400402415,-0.27787,Healthcare,4228.0,3636.0,7864.0
ELPW,8172462.0,-3.7688679245283017,-0.35077,Industrials,4070.0,3796.0,7866.0
APRE,6311938.0,-2.3043478260869565,-0.41904,Healthcare,3998.0,3868.0,7866.0
INBS,20272920.0,-1.1815203145478377,-0.59944,Healthcare,3836.0,4035.0,7871.0
SGMO,150884128.0,-1.0022271714922049,-0.68111,Healthcare,3780.0,4097.0,7877.0
PMAX,6704275.0,-1.4222222222222225,-0.52662,Industrials,3894.0,3984.0,7878.0
JAGX,2885503.0,-3.108433734939759,-0.38011003,Healthcare,4049.0,3831.0,7880.0
TGL,10699812.0,-7.336122733612274,-0.32536998,Technology,4139.0,3742.0,7881.0
PSQH,53682828.0,-1.2162162162162162,-0.60516,Technology,3843.0,4038.0,7881.0
SKYE,31416312.0,-1.381362235681649,-0.54876,Healthcare,3885.0,4003.0,7888.0
MTVA,17895456.0,-1.2795396106281376,-0.58407,Healthcare,3862.0,4027.0,7889.0
LNZA,35800932.0,-2.598721590909092,-0.41985,Industrials,4018.0,3871.0,7889.0
HCWB,3935775.0,-11.31967213114754,-0.31660998,Healthcare,4169.0,3723.0,7892.0
TDTH,47960348.0,-0.6148025537952235,-3.26702,Technology,3604.0,4290.0,7894.0
CUE,31987950.0,-1.1884057971014492,-0.62305,Healthcare,3838.0,4056.0,7894.0
HOWL,27735870.0,-2.819352593108249,-0.40748,Healthcare,4037.0,3860.0,7897.0
VNRX,38682492.0,-0.676470588235294,-1.4834399,Healthcare,3645.0,4253.0,7898.0
SILO,5127535.0,-2.3026315789473686,-0.44373,Healthcare,3997.0,3901.0,7898.0
DTIL,98934904.0,-2.2068965517241383,-0.45337,Healthcare,3989.0,3918.0,7907.0
FFAI,216146208.0,-14.599999999999998,-0.31963,Consumer Cyclical,4185.0,3728.0,7913.0
ALGS,56859096.0,-1.5545350172215842,-0.54704,Healthcare,3917.0,4000.0,7917.0
CELZ,6360296.0,-1.3853658536585367,-0.59677,Healthcare,3886.0,4034.0,7920.0
HOTH,16290027.0,-0.9622641509433962,-0.84457,Healthcare,3770.0,4154.0,7924.0
LYRA,3532015.0,-11.11650485436893,-0.33078998,Healthcare,4166.0,3760.0,7926.0
SER,26233598.0,-0.7570850202429149,-1.3784801,Healthcare,3679.0,4249.0,7928.0
VTGN,27078082.0,-2.727660179002699,-0.44618,Healthcare,4029.0,3903.0,7932.0
MIRA,61139092.0,-1.0810810810810811,-0.74644995,Healthcare,3810.0,4124.0,7934.0
FEMY,34850236.0,-1.160053799596503,-0.69365996,Healthcare,3833.0,4101.0,7934.0
CODX,4944273.0,-4.916387959866221,-0.37921003,Healthcare,4105.0,3830.0,7935.0
BNAI,19311886.0,-1.9696969696969693,-0.51139,Technology,3968.0,3968.0,7936.0
EVTV,16999892.0,-4.219123505976096,-0.40291,Consumer Cyclical,4087.0,3856.0,7943.0
SPRB,87235152.0,-1.083804627249357,-0.76924,Healthcare,3811.0,4133.0,7944.0
PMNT,15159522.0,-1.897142857142857,-0.53291,Consumer Cyclical,3955.0,3990.0,7945.0
BCDA,14751700.0,-1.0035335689045937,-0.86447996,Healthcare,3782.0,4163.0,7945.0
SBLX,4557202.0,-11.822950819672132,-0.33673,Consumer Cyclical,4174.0,3772.0,7946.0
MTNB,4766206.0,-5.2615384615384615,-0.38806,Healthcare,4109.0,3839.0,7948.0
ALZN,9009803.0,-1.1459227467811155,-0.72710997,Healthcare,3829.0,4120.0,7949.0
APLT,14531077.0,-1.0030090270812435,-0.88346,Healthcare,3781.0,4173.0,7954.0
LEXX,20133944.0,-0.8572541888556956,-1.11491,Healthcare,3729.0,4229.0,7958.0
VERO,2677137.0,-30.17333333333333,-0.32426998,Healthcare,4222.0,3740.0,7962.0
APLM,44388736.0,-1.2248275862068965,-0.72288,Healthcare,3847.0,4117.0,7964.0
NXTC,46835096.0,-1.779521674140508,-0.58013,Healthcare,3942.0,4025.0,7967.0
STSSW,,-31.866666666666667,-0.32597,,4224.0,3744.5,7968.5
NXL,12683319.0,-0.9153640332347558,-1.06581,Healthcare,3749.0,4221.0,7970.0
INM,3224813.0,-5.205128205128205,-0.4159,Healthcare,4107.0,3865.0,7972.0
SURG,40610008.0,-1.0441176470588234,-0.88665,Communication Services,3798.0,4176.0,7974.0
ITRM,17905970.0,-2.195121951219512,-0.53276,Healthcare,3988.0,3989.0,7977.0
LGVN,11694685.0,-1.7135862913096696,-0.60949004,Healthcare,3938.0,4040.0,7978.0
AIIO,100438496.0,-1.7363571934798014,-0.60959,Consumer Cyclical,3939.0,4041.0,7980.0
TC,17162204.0,-22.23229813664596,-0.338,Communication Services,4205.0,3775.0,7980.0
PHIO,13027120.0,-1.8067226890756305,-0.60161,Healthcare,3945.0,4036.0,7981.0
KXIN,8077516.0,-75.87167070217919,-0.32346,Consumer Cyclical,4247.0,3737.0,7984.0
IMTE,2084596.0,-9.273182957393482,-0.37574002,Technology,4157.0,3827.0,7984.0
PALI,281994080.0,-1.0894736842105264,-0.87811995,Healthcare,3814.0,4170.0,7984.0
WBUY,2958780.0,-10.184615384615384,-0.37669998,Consumer Cyclical,4159.0,3828.0,7987.0
SXTP,2231561.0,-1.3660245183887918,-0.7004,Healthcare,3881.0,4106.0,7987.0
RVSNW,,-15.29182879377432,-0.35284,,4188.0,3800.5,7988.5
RCT,60369364.0,-0.8175675675675675,-2.70807,Technology,3713.0,4284.0,7997.0
NRXP,63058972.0,-1.0405405405405406,-0.97826,Healthcare,3795.0,4202.5,7997.5
CAMP,314399680.0,-1.7963576158940395,-0.6185,Healthcare,3944.0,4054.0,7998.0
AQMS,17320906.0,-4.805507745266782,-0.44223,Industrials,4100.0,3898.0,7998.0
HUBC,17567052.0,-16.74934344908083,-0.35845003,Technology,4192.0,3806.0,7998.0
MNDR,2651527.0,-19.101910191019105,-0.35741,Healthcare,4196.0,3803.0,7999.0
BFRG,7655939.0,-0.9542248651638776,-1.17473,Healthcare,3765.0,4236.0,8001.0
VRAX,2301264.0,-3.567251461988304,-0.48403,Healthcare,4067.0,3941.0,8008.0
BDRX,1920822.0,-11.55793991416309,-0.39039,Healthcare,4171.0,3840.0,8011.0
INO,109925400.0,-1.7662337662337664,-0.63557,Healthcare,3941.0,4071.0,8012.0
QNTM,28553318.0,-1.464080459770115,-0.72220004,Healthcare,3901.0,4116.0,8017.0
AIFF,14167574.0,-2.036036036036036,-0.61484003,Technology,3970.0,4048.0,8018.0
DRCT,2701452.0,-32.65625,-0.34750998,Communication Services,4225.0,3793.0,8018.0
DWTX,79373408.0,-8.501661129568108,-0.42036998,Healthcare,4147.0,3872.0,8019.0
STSS,61180296.0,-430.152709359606,-0.32597,Healthcare,4277.0,3744.5,8021.5
LIDRW,,-26.800000000000004,-0.35874,,4215.0,3807.5,8022.5
BRTX,10473965.0,-1.2348811638332065,-0.8973,Healthcare,3851.0,4180.0,8031.0
ZOOZ,82568888.0,-2.1395528141865845,-0.61683,Consumer Cyclical,3982.0,4050.0,8032.0
BFRI,9353603.0,-1.885369532428356,-0.64906996,Healthcare,3954.0,4078.5,8032.5
SDST,36620428.0,-0.9873096446700508,-1.54871,Industrials,3777.0,4257.0,8034.0
PBM,4999083.0,-78.36242622127338,-0.34442002,Healthcare,4248.0,3789.0,8037.0
FCUV,6159601.0,-1.106666666666667,-1.0552,Technology,3821.0,4217.0,8038.0
KZIA,71416744.0,-1.9689440993788816,-0.64281,Healthcare,3967.0,4075.0,8042.0
BMEA,107469528.0,-1.5410958904109588,-0.75224996,Healthcare,3915.0,4129.0,8044.0
NITO,4259228.0,-7.4561403508771935,-0.44776002,Basic Materials,4140.0,3906.0,8046.0
PSTV,65295736.0,-1.959183673469388,-0.65580004,Healthcare,3966.0,4084.0,8050.0
MODD,37059380.0,-1.0530749789385003,-1.40636,Healthcare,3801.0,4250.0,8051.0
THAR,108045864.0,-1.222591362126246,-0.99791,Healthcare,3845.0,4207.0,8052.0
ANGHW,,-10348.659217877095,-0.32901,,4297.0,3756.5,8053.5
ARQQW,,-2.290556900726392,-0.62746,,3995.0,4059.5,8054.5
CREV,3296563.0,-41.35593220338984,-0.37875,Consumer Cyclical,4230.0,3829.0,8059.0
BIVI,9572598.0,-4.841269841269841,-0.50014,Healthcare,4102.0,3958.0,8060.0
CVKD,20271562.0,-1.0222743259085585,-2.09231,Healthcare,3788.0,4273.0,8061.0
GWH,35506896.0,-2.744565217391304,-0.59291,Industrials,4031.0,4032.0,8063.0
AUID,15070182.0,-1.5632930666937368,-0.83226997,Technology,3919.0,4151.0,8070.0
REBN,11694059.0,-1.5125,-0.85599,Consumer Cyclical,3909.0,4161.0,8070.0
FTFT,13470474.0,-26.61994181433483,-0.41173,Technology,4214.0,3862.0,8076.0
XAIR,17540780.0,-6.347031963470319,-0.49722,Healthcare,4124.0,3956.0,8080.0
IMUX,81468840.0,-1.2093726379440666,-1.25078,Healthcare,3841.0,4240.0,8081.0
INTS,25101148.0,-1.3346275175928173,-1.01661,Healthcare,3871.0,4212.0,8083.0
DEVS,5431215.0,-1.1153846153846154,-1.6081799,Industrials,3827.0,4260.0,8087.0
CASI,21370202.0,-2.7962962962962963,-0.618,Healthcare,4035.0,4052.0,8087.0
FBLG,22510276.0,-1.2457825071372957,-1.1561799,Healthcare,3855.0,4235.0,8090.0
KTTA,20216226.0,-4.895027624309392,-0.53696,Healthcare,4103.0,3995.0,8098.0
CLRB,17130142.0,-2.123684210526316,-0.72306997,Healthcare,3981.0,4118.0,8099.0
OKUR,42541348.0,-1.4579439252336448,-0.96529,Healthcare,3900.0,4201.0,8101.0
HSCS,9629967.0,-2.0694006309148265,-0.74777,Healthcare,3976.0,4125.5,8101.5
HCTI,3428807.0,-117.65519968366942,-0.39266,Healthcare,4258.0,3846.0,8104.0
STAI,10963906.0,-1.080701754385965,-4.5989003,Industrials,3809.0,4295.0,8104.0
SNTI,27868286.0,-2.5625,-0.67774004,Healthcare,4016.0,4095.0,8111.0
SNGX,13817998.0,-2.5109489051094886,-0.69378,Healthcare,4011.0,4102.0,8113.0
WATT,11289008.0,-3.130198915009041,-0.63289,Technology,4051.0,4062.0,8113.0
CRIS,11589424.0,-3.60655737704918,-0.61197,Healthcare,4068.0,4045.0,8113.0
SONM,5403128.0,-27.07238605898124,-0.4428,Technology,4217.0,3900.0,8117.0
FRSX,6166121.0,-2.6783216783216783,-0.66566,Consumer Cyclical,4026.0,4091.0,8117.0
RVPH,41481728.0,-1.3538461538461537,-1.30481,Healthcare,3877.0,4244.0,8121.0
RBOT,19714758.0,-3.3820224719101124,-0.6337,Healthcare,4061.0,4065.0,8126.0
LRHC,1015993.0,-52.58895379713224,-0.43373,Real Estate,4241.0,3887.0,8128.0
PHGE,3465472.0,-16.466666666666665,-0.48047,Healthcare,4191.0,3938.0,8129.0
BAOS,4447710.0,-6.818993216708319,-0.5473,Communication Services,4129.0,4001.0,8130.0
TRAW,12865296.0,-1.818897637795276,-0.92293,Healthcare,3946.0,4185.0,8131.0
ARBEW,,-11.26784214945424,-0.50584,,4168.0,3963.5,8131.5
MMA,13693269.0,-1.2666666666666666,-1.9794201,Consumer Cyclical,3861.0,4271.0,8132.0
VSME,4511121.0,-16.25,-0.48459998,Communication Services,4190.0,3942.0,8132.0
REE,22460610.0,-6.0724655977780575,-0.57098997,Consumer Cyclical,4122.0,4021.0,8143.0
XTLB,10023722.0,-1.3177159590043923,-2.40561,Healthcare,3869.0,4280.0,8149.0
INAB,21182296.0,-2.4128440366972472,-0.8039,Healthcare,4005.0,4147.0,8152.0
GLXG,3566475.0,-11.258620689655173,-0.52795,Industrials,4167.0,3985.0,8152.0
EDBLW,,-8.726666666666667,-0.55264,,4149.0,4006.5,8155.5
DFSC,4340119.0,-5.289848329766446,-0.61227,Industrials,4110.0,4046.0,8156.0
PMN,17563942.0,-2.3529411764705883,-0.85378,Healthcare,4000.0,4158.0,8158.0
KLRS,172810336.0,-4.3042986425339365,-0.63495,Healthcare,4089.0,4069.0,8158.0
KITT,12202447.0,-112.4233299877328,-0.44424,Industrials,4257.0,3902.0,8159.0
ADIL,6275335.0,-2.5751072961373387,-0.79357004,Healthcare,4017.0,4145.0,8162.0
MOBX,23115104.0,-4.314030314807618,-0.65418,Technology,4090.0,4082.0,8172.0
CDIO,3341675.0,-6.139175257731959,-0.61578,Healthcare,4123.0,4049.0,8172.0
MDCX,36310968.0,-1.5273972602739727,-1.7069,Healthcare,3912.0,4265.0,8177.0
XHLD,3583731.0,-4.2,-0.67824,Communication Services,4086.0,4096.0,8182.0
ECDA,444723.0,-119.83348201011002,-0.45805,Consumer Cyclical,4259.0,3926.0,8185.0
MGRX,10864490.0,-3.464968152866242,-0.73785,Healthcare,4064.0,4123.0,8187.0
BTAI,44832456.0,-4.599009900990098,-0.67309,Healthcare,4097.0,4093.0,8190.0
WGRX,42971868.0,-2.94727147133318,-0.8323,Healthcare,4043.0,4152.0,8195.0
IOBT,37197552.0,-2.648221343873518,-0.88579005,Healthcare,4023.0,4175.0,8198.0
JSPR,43655100.0,-3.932432432432433,-0.72923,Healthcare,4077.0,4121.5,8198.5
IMNN,12921349.0,-3.529577464788733,-0.77715,Healthcare,4066.0,4138.0,8204.0
RIME,2644751.0,-302.54375475595174,-0.46607,Technology,4273.0,3931.0,8204.0
SMX,238146336.0,-381.6974726518295,-0.46594003,Industrials,4276.0,3930.0,8206.0
STKH,12177590.0,-26.833333333333336,-0.53791,Consumer Defensive,4216.0,3996.0,8212.0
COCH,19829128.0,-1.9241573033707868,-1.4530901,Healthcare,3960.0,4252.0,8212.0
SCLX,87420240.0,-2.997037037037037,-0.87428004,Healthcare,4045.0,4169.0,8214.0
CMND,3659502.0,-13.793103448275865,-0.59676,Healthcare,4182.0,4033.0,8215.0
QNRX,9153239.0,-2.4893326506229734,-0.99474,Healthcare,4010.0,4205.0,8215.0
IVF,12132974.0,-350.0059347181009,-0.48356998,Healthcare,4275.0,3940.0,8215.0
GNLN,12426746.0,-2607.8471337579617,-0.45715,Consumer Defensive,4292.0,3923.0,8215.0
